,Hotel Name,Rating,Price,Hotel URL,Descriptions
801,Gracia1,"9,0",€ 2.619,https://www.booking.com/hotel/es/gracia1.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=800&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867681&all_sr_blocks=914363801_372644323_6_0_0&highlighted_blocks=914363801_372644323_6_0_0&matching_block_id=914363801_372644323_6_0_0&sr_pri_blocks=914363801_372644323_6_0_0__261900&from=searchresults#hotelTmpl,"Gracia1 se encuentra en el barrio de Gracia, en Barcelona, a 7 min a pie de La Pedrera, a 1,1 km de Casa Batlló y a 18 min a pie de Paseo de Gracia. Este apartamento ofrece wifi gratis y una cocina totalmente equipada.

Este apartamento con aire acondicionado consta de 4 dormitorios independientes, 2 baños con secador de pelo, una zona de estar y una sala de estar. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Sagrada Familia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km."
802,Atica Apartments - by Weflating,"7,3",€ 778,https://www.booking.com/hotel/es/atica-apartments-by-weflating.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=801&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=917968202_363356605_2_0_0&highlighted_blocks=917968202_363356605_2_0_0&matching_block_id=917968202_363356605_2_0_0&sr_pri_blocks=917968202_363356605_2_0_0__77840&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Atica Apartments - by Weflating se encuentra en Barcelona, a menos de 1 km de Sagrada Familia y a 2,8 km de La Pedrera, y ofrece vistas a la ciudad y wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, microondas y fogones, además de cafetera y hervidor.

Casa Batlló está a 3,3 km del alojamiento, y Parque Güell está a 3,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
803,Historic Catalan 4BD apartment in Gran Vía,N/A,€ 3.203,https://www.booking.com/hotel/es/historic-catalan-4bd-apartment-in-gran-via.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=802&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=1080532102_380867316_8_0_0&highlighted_blocks=1080532102_380867316_8_0_0&matching_block_id=1080532102_380867316_8_0_0&sr_pri_blocks=1080532102_380867316_8_0_0__320320&from=searchresults#hotelTmpl,"Historic Catalan 4BD apartment in Gran Vía se encuentra en Barcelona, a 14 min a pie de Paseo de Gracia y a 1,2 km de Estación de metro Passeig de Gràcia, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 1,7 km de Fuente Mágica de Montjuïc y a 1,8 km de Palacio de la Música Catalana.

El apartamento dispone de patio, 4 dormitorios, sala de estar y cocina bien equipada con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Plaza Cataluña y Mercado de la Boquería. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
804,GuestReady - Sant Adrià de Besòs Hideaway,N/A,€ 1.780,https://www.booking.com/hotel/es/guestready-sant-adria-de-besos-hideaway.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=803&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=1145875101_387422500_3_0_0&highlighted_blocks=1145875101_387422500_3_0_0&matching_block_id=1145875101_387422500_3_0_0&sr_pri_blocks=1145875101_387422500_3_0_0__177960&from=searchresults#hotelTmpl,"GuestReady - Sant Adrià de Besòs Hideaway se encuentra en Barcelona, a solo 12 min a pie de Platja del Fòrum, y ofrece alojamiento con vistas a la ciudad, wifi gratis y parking privado gratis. Este apartamento también dispone de piscina privada.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y hervidor, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Platja del Litoral está a 17 min a pie del alojamiento, y Platja de Llevant está a 1,8 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 18 km del alojamiento."
805,My Space Barcelona Gracia Pool Terrace,"6,3",€ 1.908,https://www.booking.com/hotel/es/gracia-pool-terrace.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=804&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=161717701_357747294_2_0_0&highlighted_blocks=161717701_357747294_2_0_0&matching_block_id=161717701_357747294_2_0_0&sr_pri_blocks=161717701_357747294_2_0_0__190800&from=searchresults#hotelTmpl,"My Space Barcelona Gracia Pool Terrace está a 16 min a pie de La Pedrera y ofrece piscina al aire libre y terraza, así como alojamiento con aire acondicionado, balcón y wifi gratis. Hay parking privado en el propio alojamiento.

El alojamiento está equipado con TV de pantalla plana y baño privado con bidet, duchay secador de pelo. La cocina tiene nevera, lavavajillas y horno. También hay microondas, fogones y tostadora, además de cafetera y hervidor.

Se puede practicar ciclismo en los alrededores.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Sagrada Familia y Parque Güell. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
806,Gracia 1872,"9,3",€ 2.582,https://www.booking.com/hotel/es/gracia-1872.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=805&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=194506901_335891737_0_0_0&highlighted_blocks=194506901_335891737_0_0_0&matching_block_id=194506901_335891737_0_0_0&sr_pri_blocks=194506901_335891737_0_0_0__258200&from=searchresults#hotelTmpl,"Gracia 1872, que cuenta con vistas al jardín, ofrece alojamiento con balcón y hervidor a unos menos de 1 km de La Pedrera. Dispone de jardín, terraza, vistas a la ciudad y wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Paseo de Gracia y Estación de metro Passeig de Gràcia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento."
807,Gracia12,"8,1",€ 2.225,https://www.booking.com/hotel/es/gracia12.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=806&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=647616302_297716667_4_0_0&highlighted_blocks=647616302_297716667_4_0_0&matching_block_id=647616302_297716667_4_0_0&sr_pri_blocks=647616302_297716667_4_0_0__222500&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Gracia12 está en el barrio de Gracia, en Barcelona, a 9 min a pie de La Pedrera y a 1,3 km de Casa Batlló, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,3 km de Palacio de la Música Catalana y a 2,4 km de Portal del Ángel.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
808,Exquisite and Modern Paradise w Private Terrace and City Center,"8,0",€ 2.647,https://www.booking.com/hotel/es/exquisite-and-modern-paradise-w-private-terrace-and-city-center.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=807&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=873708102_367242499_3_0_0&highlighted_blocks=873708102_367242499_3_0_0&matching_block_id=873708102_367242499_3_0_0&sr_pri_blocks=873708102_367242499_3_0_0__264720&from=searchresults#hotelTmpl,"Exquisite and Modern Paradise w Private Terrace and City Center está en pleno corazón de Barcelona, a 8 min a pie de Casa Batlló, y ofrece alojamiento con aire acondicionado, wifi gratis y TV. Este apartamento está a menos de 1 km de La Pedrera y a 18 min a pie de Mercado de la Boquería.

El apartamento tiene patio, 3 dormitorios, sala de estar y cocina bien equipada con nevera y lavavajillas.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Plaza Cataluña y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
809,Enjoybcn Dali Apartments,"8,6",€ 3.046,https://www.booking.com/hotel/es/enjoybcn-dali-apartments.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=808&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=374660602_333207918_4_2_0&highlighted_blocks=374660602_333207918_4_2_0&matching_block_id=374660602_333207918_4_2_0&sr_pri_blocks=374660602_333207918_4_2_0__304600&from=searchresults#hotelTmpl,"El Enjoybcn Dali Apartments se encuentra en Barcelona, a 200 meters del Museo Picasso, y ofrece alojamiento con WiFi gratuita y terraza.

Todos los alojamientos cuentan con cocina totalmente equipada, TV de pantalla plana con canales vía satélite, sala de estar y baño privado. Hay lavavajillas, horno, microondas y cafetera.

La Seu, la catedral de Barcelona, está a 300 meters del apartamento. El aeropuerto más cercano es el de Barcelona El Prat, ubicado a 13 km del Enjoybcn Dali Apartments."
810,Suites4days Plaça Catalunya Design,"8,2",€ 2.424,https://www.booking.com/hotel/es/suites4days-placa-catalunya-design.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=809&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=196274101_137201907_0_0_0&highlighted_blocks=196274101_137201907_0_0_0&matching_block_id=196274101_137201907_0_0_0&sr_pri_blocks=196274101_137201907_0_0_0__242376&from=searchresults#hotelTmpl,"Suites4days Plaça Catalunya Design se encuentra en el centro de Barcelona, a 2,5 km de Platja de la Barceloneta y a 2,5 km de Platja del Somorrostro, y ofrece wifi gratis. Este apartamento se encuentra en un edificio de 1900 y está a 2,6 km de Platja de Sant Miquel y a 5 min a pie de Paseo de Gracia.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y hervidor, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

El apartamento ofrece servicio de alquiler de bicicletas, y en los alrededores se puede practicar ciclismo.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
811,Limonaia,"8,3",€ 906,https://www.booking.com/hotel/es/next-to.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=810&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=1416904_95138650_0_0_0&highlighted_blocks=1416904_95138650_0_0_0&matching_block_id=1416904_95138650_0_0_0&sr_pri_blocks=1416904_95138650_0_0_0__90604&from=searchresults#hotelTmpl,"El Limonaia está ubicado en Barcelona, a 100 metros de La Pedrera y a 600 metros de la Casa Batlló, y tiene jardín y WiFi gratuita. Este establecimiento cuenta con terraza y habitaciones familiares. Se proporciona recepción 24 horas y servicio de conserjería. Además, se organizan excursiones.

Todas las habitaciones presentan una decoración contemporánea y cuentan con aire acondicionado, WiFi gratuita, TV de pantalla plana con canales por cable, hervidor de agua, ducha, secador de pelo y armario. Todas las habitaciones del hotel disponen de baño privado con artículos de aseo gratuitos.

Hay varios lugares de interés cerca del Limonaia, entre ellos el Paseo de Gracia, el Teatro Tívoli y la plaza de Cataluña. El aeropuerto de Barcelona-El Prat, situado a 13 km, es el más cercano."
812,GuestReady - Paris Street in Barcelona Heart,"5,5",€ 1.693,https://www.booking.com/hotel/es/guestready-paris-street-in-barcelona-heart.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=811&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=1101446701_382979215_3_0_0&highlighted_blocks=1101446701_382979215_3_0_0&matching_block_id=1101446701_382979215_3_0_0&sr_pri_blocks=1101446701_382979215_3_0_0__169301&from=searchresults#hotelTmpl,"GuestReady - Paris Street in Barcelona Heart está en el barrio de Eixample, en Barcelona, a 17 min a pie de La Pedrera, a 1,8 km de Casa Batlló y a 1,7 km de Estación de tren de Sants. Este apartamento ofrece wifi gratis, una cocina totalmente equipada y un balcón.

Este apartamento de 2 dormitorios ofrece TV de pantalla plana, aire acondicionado y sala de estar. Hay toallas y ropa de cama en el apartamento.

Paseo de Gracia está a 2,3 km del alojamiento, y Plaza Cataluña está a 2,4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km."
813,Eixample 5,"8,8",€ 2.898,https://www.booking.com/hotel/es/eixample5.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=812&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=647615102_265849877_6_0_0&highlighted_blocks=647615102_265849877_6_0_0&matching_block_id=647615102_265849877_6_0_0&sr_pri_blocks=647615102_265849877_6_0_0__289800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Eixample 5 es un alojamiento bien ubicado en el centro de Barcelona que ofrece patio. El alojamiento, que se encuentra a menos de 1 km de Paseo de Gracia, ofrece terraza y parking privado gratis.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Plaza Cataluña y Casa Batlló. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
814,GRANVIA732,"9,2",€ 2.024,https://www.booking.com/hotel/es/granvia732.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=813&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=1002445901_373035506_4_0_0&highlighted_blocks=1002445901_373035506_4_0_0&matching_block_id=1002445901_373035506_4_0_0&sr_pri_blocks=1002445901_373035506_4_0_0__202400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"GRANVIA732 se encuentra en Barcelona, a 2,4 km de Platja de la Nova Icària, y ofrece alojamiento con terraza, wifi gratis y recepción 24 horas. Este alojamiento con vistas a la ciudad dispone de patio.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Casa Batlló y Museo Picasso. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km."
815,Hostourist@Bcn Apartamento Monumental,"8,5",€ 1.701,https://www.booking.com/hotel/es/hostourist-bcn-apartamento-monumental.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=814&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=1054068501_378088115_2_0_0&highlighted_blocks=1054068501_378088115_2_0_0&matching_block_id=1054068501_378088115_2_0_0&sr_pri_blocks=1054068501_378088115_2_0_0__170096&from=searchresults#hotelTmpl,"Hostourist@Bcn Apartamento Monumental se encuentra en Barcelona, a 1,9 km de Platja de la Nova Icària y a 2,1 km de Platja del Somorrostro, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 2,2 km de Platja del Bogatell y a 19 min a pie de Teatro Tívoli.

Este apartamento con aire acondicionado da a un balcón y cuenta con 2 dormitorios y cocina totalmente equipada.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Museo Picasso y Palacio de la Música Catalana. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento."
816,Hostourist@Bcn Centric Eixample,N/A,€ 2.214,https://www.booking.com/hotel/es/hostourist-bcn-centric-eixample.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=815&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=1054060801_377592606_6_0_0&highlighted_blocks=1054060801_377592606_6_0_0&matching_block_id=1054060801_377592606_6_0_0&sr_pri_blocks=1054060801_377592606_6_0_0__221420&from=searchresults#hotelTmpl,"Hostourist@Bcn Centric Eixample es un alojamiento muy bien ubicado en el centro de Barcelona que ofrece balcón. Este apartamento ofrece wifi gratis y una cocina totalmente equipada.

Este apartamento de 3 dormitorios ofrece TV de pantalla plana, aire acondicionado y sala de estar.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Paseo de Gracia y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
817,Next to Sagrada Familia 4-bedroom Apartment,"6,6",€ 2.021,https://www.booking.com/hotel/es/next-to-sagrada-familia-4-bedroom-apartment.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=816&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=873699502_367242556_7_0_0&highlighted_blocks=873699502_367242556_7_0_0&matching_block_id=873699502_367242556_7_0_0&sr_pri_blocks=873699502_367242556_7_0_0__202120&from=searchresults#hotelTmpl,"Next to Sagrada Familia 4-bedroom Apartment está en el barrio de Eixample, en Barcelona, a 2,8 km de Platja de la Nova Icària y a 2 min a pie de Sagrada Familia, y ofrece alojamiento equipado con patio y wifi gratis. Este apartamento está a 1,7 km de La Pedrera y a 1,8 km de Casa Batlló.

Este apartamento tiene aire acondicionado y cuenta con 4 dormitorios, TV y cocina con nevera y horno.

Paseo de Gracia está a 2,2 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,3 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km."
818,Stylish and centric 2-bedroom apartment in Eixample &Terrace P2,"7,3",€ 2.282,https://www.booking.com/hotel/es/stylish-and-centric-2-bedroom-apartment-in-eixample-terrace-p2.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Atf18q0GwAIB0gIkMDczOTM1ZWEtNzY1NS00ZWUwLWIxMjAtNjkyYjc0ODVjMDJk2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=817&sr_order=popularity&srpvid=863e4542382c01df&srepoch=1706867688&all_sr_blocks=873634102_367242478_3_0_0&highlighted_blocks=873634102_367242478_3_0_0&matching_block_id=873634102_367242478_3_0_0&sr_pri_blocks=873634102_367242478_3_0_0__228220&from=searchresults#hotelTmpl,"Stylish and centric 2-bedroom apartment in Eixample &Terrace P2 es un alojamiento con una ubicación ideal en el centro de Barcelona que ofrece patio. Casa Batlló y Paseo de Gracia están a 8 min a pie y a 1 km del apartamento, y hay wifi gratis.

El apartamento dispone de 2 dormitorios, TV y cocina totalmente equipada con nevera, lavavajillas, lavadora, horno y microondas.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
