,Hotel Name,Rating,Price,Hotel URL,Descriptions,Treatment_Period,Treatment_City
355,My Space Barcelona Brand New Apartments in City Center,"4,5",€ 580,https://www.booking.com/hotel/es/my-space-barcelona-brand-new-apartments-in-city-center.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=355&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=882292505_357740843_2_0_0&highlighted_blocks=882292505_357740843_2_0_0&matching_block_id=882292505_357740843_2_0_0&sr_pri_blocks=882292505_357740843_2_0_0__58040&from=searchresults#hotelTmpl,"My Space Barcelona Brand New Apartments in City Center, en Barcelona, se encuentra a 19 min a pie de La Pedrera y ofrece alojamiento con aire acondicionado y wifi gratis, además de acceso a la terraza.

El alojamiento está equipado con TV de pantalla plana y baño privado con ducha y secador de pelo. La cocina dispone de nevera, lavavajillas y horno. También se ofrece microondas, fogones y tostadora, además de cafetera y hervidor.

Estación de tren de Sants está a 2,1 km del alojamiento, y Casa Batlló está a 2,3 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",1,1
356,"Labtwentytwo Barcelona, a Tribute Portfolio Hotel","9,2",€ 1.170,https://www.booking.com/hotel/es/labtwentytwo-barcelona-a-tribute-portfolio.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=356&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=1072514602_379795374_0_42_0&highlighted_blocks=1072514602_379795374_0_42_0&matching_block_id=1072514602_379795374_0_42_0&sr_pri_blocks=1072514602_379795374_0_42_0__117000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Labtwentytwo Barcelona, a Tribute Portfolio Hotel dispone de piscina al aire libre, centro de fitness, terraza y restaurante en Barcelona. Este hotel de 4 estrellas ofrece wifi gratis y bar. Algunas unidades del alojamiento disponen de un balcón con vistas a la ciudad.

El hotel ofrece habitaciones con aire acondicionado, escritorio, hervidor, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En Labtwentytwo Barcelona, a Tribute Portfolio Hotel, todas las habitaciones disponen de ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet, a la carta o continental.

El personal habla alemán, inglés, español y francés, y estará encantado de dar información sobre la zona en recepción.

Platja de la Nova Mar Bella está a 1,9 km del alojamiento, y Platja de Llevant está a 2,1 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 17 km.",1,1
357,Casa Lit Barcelona by Ona,"8,2",€ 1.005,https://www.booking.com/hotel/es/casa-lit-barcelona-by-ona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=357&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=24745203_91468713_2_2_0&highlighted_blocks=24745203_91468713_2_2_0&matching_block_id=24745203_91468713_2_2_0&sr_pri_blocks=24745203_91468713_2_2_0__100504&from=searchresults#hotelTmpl,"La Casa Lit Barcelona by Ona está situada a 400 metros de Las Ramblas y ofrece una terraza en la azotea con vistas a la ciudad y al mar. Las habitaciones están equipadas con wifi gratuita y TV de pantalla plana vía satélite.

Alberga un patio donde disfrutar de un desayuno buffet. Todas las habitaciones tienen un diseño abierto e incluyen aire acondicionado.

La Casa Lit Barcelona by Ona cuenta con recepción 24 horas y ofrece servicio de reserva de restaurantes, entradas para espectáculos y visitas guiadas por Barcelona. También hay mapas gratuitos de la ciudad a disposición de los huéspedes.

Se encuentra en la zona baja del barrio del Raval, a 700 metros del puerto de Barcelona. Las estaciones de metro de Drassanes y Paral·lel están a 300 metros.",1,1
358,Apartaments Sant Jordi Girona 97,"8,2",€ 940,https://www.booking.com/hotel/es/apartaments-sant-jordi-girona-97.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=358&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=30479504_117713752_0_0_0&highlighted_blocks=30479504_117713752_0_0_0&matching_block_id=30479504_117713752_0_0_0&sr_pri_blocks=30479504_117713752_0_0_0__94040&from=searchresults#hotelTmpl,"Estos apartamentos son elegantes y están situados en el barrio barcelonés del Eixample, a sólo 200 metros de la estación de metro de Girona. Presentan una decoración moderna y disponen de TV y lavadora.

La Pedrera de Gaudí está a sólo 10 minutos a pie y la avenida Passeig de Gràcia se encuentra a 600 metros. A 5 minutos a pie de los apartamentos Sant Jordi Girona 97 encontrará restaurantes y bares.

El Apartaments Sant Jordi Girona 97 ofrece apartamentos con una sala de estar amplia con sofá y una zona de comedor. La cocina dispone de nevera y fogón. Hay conexión Wi-Fi disponible por un suplemento.",1,1
359,AC Hotel Irla by Marriott,"7,9",€ 983,https://www.booking.com/hotel/es/acirla.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=359&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=9081305_93709094_0_2_0&highlighted_blocks=9081305_93709094_0_2_0&matching_block_id=9081305_93709094_0_2_0&sr_pri_blocks=9081305_93709094_0_2_0__98344&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El AC Hotel Irla está situado a 200 metros de la avenida Diagonal y de la plaza Francesc Macià. El hotel ofrece habitaciones elegantes y confortables, centro de fitness y recepción abierta las 24 horas.

Las habitaciones de este hotel son amplias, presentan una decoración actual y disponen de aire acondicionado, minibar y baño privado.

Además, el Irla cuenta con baños turcos, bar cafetería y WiFi gratuita en las zonas comunes.

Por la mañana se sirve el desayuno en el restaurante del Irla. En los alrededores de la plaza de Francesc Macià también hay bares, cafeterías y restaurantes.

El AC Hotel Irla se encuentra a menos de 30 minutos a pie de lugares de interés como la Casa Batlló, la Casa Milà y la plaza de Cataluña. Este hotel está cerca de varias paradas de autobús y tranvía y se halla a 20 minutos a pie de la estación de metro de Diagonal.",1,1
360,Hotel Barcelona Condal Mar Affiliated by Meliá,"8,0",€ 1.011,https://www.booking.com/hotel/es/hotel-barcelona-condal-mar.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=360&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=9137911_91989009_2_2_0&highlighted_blocks=9137911_91989009_2_2_0&matching_block_id=9137911_91989009_2_2_0&sr_pri_blocks=9137911_91989009_2_2_0__101120&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Barcelona Condal Mar, un hotel moderno gestionado por Meliá, ocupa un edificio circular situado a 10 minutos a pie de la playa de Mar Bella. Ofrece un gimnasio abierto las 24 horas y una piscina en la azotea con vistas impresionantes a Barcelona.

Las habitaciones del Hotel Barcelona Condal Mar están insonorizadas y son luminosas y amplias. Cuentan con aire acondicionado, TV vía satélite y WiFi gratuita. Las habitaciones son elegantes y tienen baño privado y minibar. Hay 2 líneas telefónicas.

El bar del vestíbulo del Barcelona Condal Mar prepara diferentes cócteles. Hay un bar salón luminoso con sillones modernos. En el bar de la piscina se sirven bebidas. Por la mañana se proporciona un desayuno buffet en el restaurante.

En verano, y por un suplemento, se ofrece un servicio especial de registro de salida después de lo habitual, de consigna de equipaje y de traslado.

El Barcelona Condal Mar está a 8 minutos a pie de la estación de metro El Maresme/Fòrum y a 2 minutos a pie de la parada de autobús más cercana. El centro de Barcelona se encuentra a unos 15 minutos en metro, autobús o tranvía.",1,1
361,Paral·lel,"8,3",€ 992,https://www.booking.com/hotel/es/parallel.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=361&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=9041202_88181666_0_2_0&highlighted_blocks=9041202_88181666_0_2_0&matching_block_id=9041202_88181666_0_2_0&sr_pri_blocks=9041202_88181666_0_2_0__99208&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Situado a sólo 10 minutos a pie del impresionante centro de Barcelona, este elegante y práctico hotel se encuentra en el encantador barrio de Poble Sec, al pie de Montjuïc, donde podrá visitar las instalaciones olímpicas.

Comience el día con un desayuno en Paral.lel, antes de salir a dar un paseo hasta Montjuïc, donde se puede pasar un día relajante en un entorno natural, además de visitar museos como la Fundació Joan Miró y la Galería Nacional, MNAC.

Todas las habitaciones del Paral.lel cuentan con aire acondicionado, para que pueda disfrutar de tranquilidad y descanso en los meses de verano. El hotel dispone de conexión inalámbrica a internet gratis.

El Paral.lel está a pocos pasos del puerto y la playa de la ciudad, y se puede llegar a lugares de interés como Las Ramblas y el Barrio Gótico con su catedral.",1,1
362,Exe Cristal Palace,"7,6",€ 1.137,https://www.booking.com/hotel/es/cristal.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=362&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=9008227_93708760_2_2_0&highlighted_blocks=9008227_93708760_2_2_0&matching_block_id=9008227_93708760_2_2_0&sr_pri_blocks=9008227_93708760_2_2_0__113720&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Exe Cristal Palace está muy bien situado junto al prestigioso paseo de Gracia, la principal zona comercial y uno de los lugares de interés más importantes de Barcelona. Todas las habitaciones del Exe Cristal Palace disponen de aire acondicionado, caja fuerte, TV vía satélite, minibar, escritorio y baño privado con secador de pelo y artículos de aseo.

Las habitaciones del Exe Cristal Palace tienen caja fuerte, minibar y suelo de madera. Están equipadas con escritorio. El baño privado incluye secador de pelo y artículos de aseo.

En el Exe Cristal Palace hay recepción 24 horas. Se facilita aparcamiento por un suplemento. El mostrador de información turística proporciona servicio de alquiler de coches. El hotel sirve un desayuno buffet variado, con una sección de productos saludables.

El desayuno buffet incluye una gran variedad de platos y una zona con zumos y cafés.

El hotel se encuentra a 5 minutos a pie de la plaza de Cataluña y la Casa Batlló.",1,1
363,H10 Marina Barcelona,"8,3",€ 1.055,https://www.booking.com/hotel/es/marinabarcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=363&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=9042026_203947647_0_2_0&highlighted_blocks=9042026_203947647_0_2_0&matching_block_id=9042026_203947647_0_2_0&sr_pri_blocks=9042026_203947647_0_2_0__105520&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El H10 Marina Hotel Barcelona está a 10 minutos a pie del puerto olímpico de Barcelona. Tiene gimnasio, spa y WiFi gratuita. La piscina y la terraza solárium de la azotea ofrecen fantásticas vistas a la ciudad y al mar.

Las habitaciones del Hotel H10 Marina Barcelona son luminosas y cuentan con aire acondicionado, suelo de parquet y TV vía satélite. Tienen baño privado con secador de pelo. 

El restaurante Dionissos del hotel sirve tapas y platos a la carta. También hay servicio de habitaciones. El bar La Llum propone una carta de vinos variada. 

El acceso al spa del H10 Marina comporta un suplemento. Cuenta con sauna, baños de vapor y piscina cubierta. También se ofrecen masajes y tratamientos de belleza. 

La playa de Bogatell, donde hay muchos chiringuitos y restaurantes, está a 10 minutos a pie del hotel. Está a 200 metros de la parada de metro Bogatell, que permite llegar al centro de Barcelona en 10 minutos. 

El establecimiento cuenta con mostrador de información turística y servicio de alquiler de coches y bicicletas. Además, dispone de servicio de lavandería, servicio de limpieza en seco y servicio de planchado.",1,1
364,NH Barcelona Stadium,"8,2",€ 1.268,https://www.booking.com/hotel/es/nh-barcelona-stadium.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=364&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=9096502_93709151_0_2_0&highlighted_blocks=9096502_93709151_0_2_0&matching_block_id=9096502_93709151_0_2_0&sr_pri_blocks=9096502_93709151_0_2_0__126770&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El moderno NH Barcelona Stadium ofrece vistas al Camp Nou y a la avenida Diagonal, proporciona conexión WiFi gratuita y alberga un gimnasio, así como una piscina de temporada en la azotea. Sus habitaciones incluyen aire acondicionado, TV de pantalla plana vía satélite, minibar y carta de almohadas.

El NH Barcelona Stadium Hotel tiene un solárium de temporada con tumbonas y magníficas vistas sobre Barcelona en dirección a Montjuic.

El establecimiento alberga el restaurante Acanto, que sirve un desayuno buffet variado y almuerzos a la carta. También cuenta con una cafetería en el vestíbulo, que abre todos los días hasta la medianoche. El restaurante permanece cerrado durante los meses de verano.

La estación de metro de Les Corts, ubicada a solo 5 minutos a pie, enlaza con el centro histórico de Barcelona. El establecimiento se encuentra a 10 minutos, también a pie, de la avenida Diagonal y a 1,5 km de la estación de Sants.

El centro de congresos Fira de Barcelona y el aeropuerto de Barcelona-El Prat se hallan a 10 minutos en coche.",1,1
365,Residencia Universitaria Campus del Mar,"7,4",€ 956,https://www.booking.com/hotel/es/residencia-campus-del-mar.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=365&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=24762701_88204773_0_2_0&highlighted_blocks=24762701_88204773_0_2_0&matching_block_id=24762701_88204773_0_2_0&sr_pri_blocks=24762701_88204773_0_2_0__95554&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"La Residencia Campus del Mar está muy bien ubicada en el barrio de La Barceloneta en Barcelona, a 200 metros de la playa. Alberga un centro de fitness y ofrece conexión gratuita a internet tanto en las habitaciones como en las zonas comunes.

Las habitaciones de la Residencia Campus del Mar disponen de zona de cocina con microondas y set de té/café. La mayoría tiene TV.

La Residencia también cuenta con zona de biblioteca y sala de juegos con mesa de billar y mesa de ping pong. Hay aparcamiento privado, lavandería y recepción 24 horas. Se ofrece un servicio de alquiler de bicicletas bajo petición.

Hay varias máquinas expendedoras.

La Residencia Campus del Mar se encuentra a unos 2 minutos a pie del parque de la Ciudadela y del paseo marítimo. La estación de metro Barceloneta queda a 250 metros.

Este alojamiento permanece abierto todo el año para la comunidad universitaria (estudiantes, profesores, investigadores y personal administrativo).",1,1
366,Hotel Granvia,"9,0",€ 1.118,https://www.booking.com/hotel/es/granviabarcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=366&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=9158702_88191396_0_2_0&highlighted_blocks=9158702_88191396_0_2_0&matching_block_id=9158702_88191396_0_2_0&sr_pri_blocks=9158702_88191396_0_2_0__111844&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Granvia ocupa un edificio impresionante del siglo XIX situado a 100 metros de las tiendas y restaurantes del Passeig de Gràcia. Este hotel de lujo cuenta con terraza y ofrece conexión Wi-Fi gratuita.

Las habitaciones son elegantes y disponen de techos altos, TV vía satélite, aire acondicionado y baño privado con bañera o ducha y secador de pelo.

Todos los días se sirve un desayuno buffet y se pueden tomar bebidas en la bonita terraza de la parte trasera del hotel.

El hotel se encuentra a menos de 500 metros de la plaza Catalunya y de Las Ramblas. La Casa Batlló y La Pedrera de Gaudí están a 10 minutos a pie.",1,1
367,Praktik Bakery,"8,6",€ 937,https://www.booking.com/hotel/es/praktik-bakery.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=367&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=80778101_344410743_0_2_0&highlighted_blocks=80778101_344410743_0_2_0&matching_block_id=80778101_344410743_0_2_0&sr_pri_blocks=80778101_344410743_0_2_0__93744&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El hotel Praktik Bakery se encuentra en Barcelona, ​​a 5 minutos a pie del metro de Diagonal, y ofrece una excelente panadería y conexión Wi-Fi gratuita.

Este moderno hotel ofrece habitaciones con 1 cama doble o 2 individuales, aire acondicionado, TV de pantalla plana y baño privado. Además, se proporcionan toallas y ropa de cama de forma gratuita.

Los huéspedes podrán disfrutar de un desayuno y degustar los panes y la repostería de la panadería tradicional del hotel. El establecimiento también ofrece servicios como suministro de toallas de playa, venta de entradas para el autobús turístico, lavandería y traslado al aeropuerto.

El hotel Praktik Bakery se encuentra a poca distancia a pie de numerosos bares, restaurantes y tiendas. El Paseo de Gracia y La Pedrera de Gaudí están situados a solo 250 metros, mientras que la Sagrada Familia se encuentra a 15 minutos a pie. Además, el hotel está situado a 1,3 km de la Plaza Catalunya y de Las Ramblas.",1,1
368,Hotel Rec Barcelona - Adults Only,"8,8",€ 1.086,https://www.booking.com/hotel/es/rec-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=368&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=286132801_108085029_0_2_0&highlighted_blocks=286132801_108085029_0_2_0&matching_block_id=286132801_108085029_0_2_0&sr_pri_blocks=286132801_108085029_0_2_0__108604&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Rec Barcelona - Adults Only es un alojamiento bien ubicado en el centro de Barcelona que ofrece habitaciones con aire acondicionado, piscina al aire libre, wifi gratis y salón de uso común. El alojamiento está a 2 km de Platja del Somorrostro y a 2 km de Platja de la Barceloneta, y ofrece terraza y bar. Hay parking privado en el propio alojamiento.

En el hotel, cada habitación está equipada con escritorio. Algunas habitaciones de este alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, y también ofrecen vistas a la ciudad. En Hotel Rec Barcelona - Adults Only, cada habitación incluye ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno continental, vegetariano o sin gluten.

En la recepción 24 horas se habla catalán, alemán, inglés y español, y el personal estará encantado de dar información sobre la zona.

Cerca del alojamiento hay puntos de interés como Museo Picasso, Santa María del Mar y Catedral de Barcelona. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km del alojamiento.",1,1
369,Exe Laietana Palace,"7,8",€ 1.027,https://www.booking.com/hotel/es/laietanapalace.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=369&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=9034215_93708807_2_2_0&highlighted_blocks=9034215_93708807_2_2_0&matching_block_id=9034215_93708807_2_2_0&sr_pri_blocks=9034215_93708807_2_2_0__102720&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Exe Laietana Palace se encuentra en un edificio reformado de estilo neoclásico situado en la Vía Laietana de Barcelona, ​​junto a la antigua muralla romana. Las habitaciones cuentan con TV de pantalla plana vía satélite y duchas de hidromasaje.

Las elegantes habitaciones disponen de WiFi gratuita y de aire acondicionado. y lgunas ofrecen vistas a la muralla romana o techos inclinados de cristal. Todas incluyen una caja fuerte y minibar. El baño cuenta con secador de pelo.

El desayuno buffet se sirve de 07:30 a 10:30. También se ofrece servicio de habitaciones.

La recepción está abierta las 24 horas y el mostrador de información turística tiene servicio de alquiler de coches y bicicletas. El hotel está a 400 metros de la catedral de Barcelona y a 5 minutos a pie del moderno barrio del Born.",1,1
370,Hotel Ronda Lesseps,"8,3",€ 889,https://www.booking.com/hotel/es/rondalessepsbarcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AoD1x60GwAIB0gIkZDJlYzVlNWUtNzk2OC00NGUyLWIyNzMtMzEzYTlmOGU0ZWQw2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-12&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=370&sr_order=popularity&srpvid=227b2b167058009a&srepoch=1706162961&all_sr_blocks=9156625_356518978_0_2_0&highlighted_blocks=9156625_356518978_0_2_0&matching_block_id=9156625_356518978_0_2_0&sr_pri_blocks=9156625_356518978_0_2_0__88886&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Ronda Lesseps es un establecimiento tranquilo y familiar con 2 hermosas terrazas interiores llenas de plantas que permiten a los huéspedes relajarse durante su estancia en la ciudad.

El hotel está situado en el corazón metropolitano de Barcelona, muy bien comunicado en transporte público, muy cerca del histórico barrio de Gràcia y a solo 10 minutos a pie del parque Güell de Antoni Gaudí.

Número de licencia: HB-004338",1,1
